date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:20:55	47215/47215	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:55%20GMT	https://mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-ba-ba-danh-con-gi-giai-ma-giac-mo-con-ba-ba.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-ba-ba-danh-con-gi-giai-ma-giac-mo-con-ba-ba.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
23:20:56	45234/45234	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:55%20GMT	https://mogihomnay.com/giai-ma-giac-mo/mo-thay-con-ech-so-may-nam-mo-thay-ech-la-diem-gi.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/mo-thay-con-ech-so-may-nam-mo-thay-ech-la-diem-gi.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
23:20:56	46595/46595	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:56%20GMT	https://mogihomnay.com/giai-ma-giac-mo/mo-thay-kim-chi-kim-tiem-danh-con-gi-diem-bao-la-gi.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/mo-thay-kim-chi-kim-tiem-danh-con-gi-diem-bao-la-gi.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
23:20:57	42976/42976	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:57%20GMT	https://mogihomnay.com/giai-ma-giac-mo/mo-thay-qua-oi-danh-con-gi-giai-ma-giac-mo-thay-trai-oi.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/mo-thay-qua-oi-danh-con-gi-giai-ma-giac-mo-thay-trai-oi.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
23:20:57	42484/42484	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:57%20GMT	https://mogihomnay.com/giai-ma-giac-mo/mo-thay-an-uong-danh-con-gi-giai-ma-giac-mo-an-uong.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/mo-thay-an-uong-danh-con-gi-giai-ma-giac-mo-an-uong.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
23:20:58	44581/44581	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:58%20GMT	https://mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-con-ngua-so-may-giai-ma-giac-mo-thay-ngua.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-con-ngua-so-may-giai-ma-giac-mo-thay-ngua.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
23:20:59	173043/173043	---M--	200	added ('OK')	image/jpeg	etag:%225eba62c2-2a3f3%22	https://mogihomnay.com/images/2020/05/12/Qi/mo-thay-may-tinh-la-diem-gi-nam-mo-thay-may-tinh-danh-con-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/12/Qi/mo-thay-may-tinh-la-diem-gi-nam-mo-thay-may-tinh-danh-con-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-may-tinh-la-diem-bao-gi-danh-de-so-may.html)
23:20:59	58019/58019	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:59%20GMT	https://mogihomnay.com/amp/giai-ma-giac-mo/nam-mo-thay-may-tinh-la-diem-bao-gi-danh-de-so-may.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/amp/giai-ma-giac-mo/nam-mo-thay-may-tinh-la-diem-bao-gi-danh-de-so-may.html	(from https://mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-may-tinh-la-diem-bao-gi-danh-de-so-may.html)
23:21:00	63365/63365	---M--	200	added ('OK')	image/jpeg	etag:%225eba62c2-f785%22	https://mogihomnay.com/images/2020/05/12/Qi/nam-mo-thay-may-tinh.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/12/Qi/nam-mo-thay-may-tinh.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-may-tinh-la-diem-bao-gi-danh-de-so-may.html)
23:21:00	98817/98817	---M--	200	added ('OK')	image/jpeg	etag:%225eba62c2-18201%22	https://mogihomnay.com/images/2020/05/12/Qi/mo-thay-may-tinh-danh-con-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/12/Qi/mo-thay-may-tinh-danh-con-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-may-tinh-la-diem-bao-gi-danh-de-so-may.html)
